DonorPostalCode,DonorAge,GenderIdentity,IsAlumnusFlag,IsParentFlag,HasInvolvementFlag,WealthRating,PreferredAddressType,HasEmailFlag,ConsecutiveDonorYears,LastFiscalYearDonation,Donation2FiscalYearsAgo,Donation3FiscalYearsAgo,Donation4FiscalYearsAgo,Donation5FiscalYearsAgo,CurrentFiscalYearDonation,CumulativeDonationAmount,DonorIndicatorFlag.
58792,42,Male,0,0,0,Unknown,Unknown,0,1,0,0,60,0,0,0,100,1
24042,58,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
90265,42,Unknown,0,0,0,Unknown,HOME,1,0,0,120,500,300,0,0,920,1
48626,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,5,1
18840,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
90265,42,Male,0,0,0,Unknown,BUSN,0,0,0,0,0,0,0,0,0,0
23915,42,Male,0,0,0,Unknown,OTR,0,1,0,0,0,0,0,0,0,0
76094,42,Male,0,0,0,Unknown,HOME,0,11,0,0,0,0,0,0,1465,1
93302,42,Male,0,0,1,Unknown,HOME,0,11,0,0,0,0,1,0,4215,1
20685,42,Male,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
55005,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
90265,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,110,1
75652,23,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
9261,42,Uknown,0,0,1,Unknown,Unknown,0,0,0,0,0,0,0,0,10,1
31625,42,Male,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,285,1
62203,42,Female,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,0,0
76943,42,Male,1,0,0,Unknown,Unknown,0,9,0,0,0,0,0,0,58975,1
721,86,Male,1,0,1,Unknown,HOME,1,7,0,0,0,0,0,0,0,0
47120,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
71853,31,Male,1,0,1,Unknown,HOME,1,2,0,0,5,0,0,0,5,1
49328,42,Male,0,0,0,Unknown,HOME,0,4,1,0,0,0,0,0,1,1
90265,42,Female,1,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0
90265,42,Female,0,0,1,Unknown,Unknown,0,2,0,0,0,0,0,0,0,0
16677,44,Male,1,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,10,1
37860,42,Male,0,1,1,Unknown,HOME,1,0,0,0,0,0,0,0,135,1
29418,68,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,30,1
59327,42,Male,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
97031,42,Female,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
99401,42,Male,0,1,0,Unknown,HOME,1,2,0,0,0,100,0,0,3000,1
54984,42,Male,0,0,0,Unknown,HOME,0,1,0,0,1,0,0,0,1,1
92056,42,Female,1,1,1,Unknown,HOME,1,1,3,0,0,0,0,0,1605,1
28578,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
90265,42,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
90265,42,Male,0,1,0,Unknown,HOME,0,0,0,1,0,0,0,0,1,1
90265,31,Male,1,0,1,Unknown,BUSN,1,0,0,0,0,0,0,0,0,0
45697,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
33575,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,1000,0,0,1000,1
53226,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
14048,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,250,250,1
57103,42,Female,0,0,0,Unknown,HOME,0,7,0,0,0,0,0,0,16,1
39818,42,Male,0,0,0,Unknown,HOME,0,1,0,0,50,0,0,0,50,1
92067,42,Uknown,0,0,1,Unknown,HOME,0,0,0,1100,0,917,0,0,2017,1
28229,42,Female,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,1124,1
90265,42,Female,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
27320,57,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,1,1
1468,54,Female,1,0,0,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0
64501,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
43719,42,Male,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,0,0
90265,42,Female,0,0,0,Unknown,HOME,0,10,0,0,0,0,25,0,1210,1
90265,88,Male,1,0,1,Unknown,BUSN,0,5,0,0,0,0,0,25,25,1
48115,23,Male,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,100,1
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,0,189,0,0,0,189,1
90265,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,320,1
90265,58,Male,1,0,0,Unknown,HOME,0,0,0,120,0,0,0,0,400,1
14280,42,Male,0,0,0,Unknown,BUSN,0,5,0,0,0,0,0,0,180,1
18956,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,390344,1
89826,42,Female,0,0,1,Unknown,HOME,0,2,0,0,120,0,0,0,120,1
38547,30,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
16319,23,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,30,1
2745,42,Female,0,0,0,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0
59079,42,Male,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,0,0
27599,31,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
87558,36,Female,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,6,1
20036,42,Male,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,117,1
87747,42,Male,0,0,0,"$50,000-$99,999",Unknown,1,1,0,0,0,0,0,600,600,1
72324,58,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,30,30,1
38552,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,235,1
90265,63,Male,0,0,0,Unknown,HOME,0,0,50,0,0,0,0,0,50,1
23874,42,Female,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
36276,27,Male,1,0,1,Unknown,HOME,1,2,1,0,0,0,0,0,15,1
17859,42,Male,0,0,1,Unknown,HOME,0,12,0,0,0,0,0,0,1530,1
83845,42,Male,0,0,0,Unknown,HOME,1,5,0,0,0,0,0,0,30,1
13753,42,Male,1,0,1,Unknown,BUSN,0,0,0,0,0,0,0,0,0,0
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
7823,64,Male,0,0,0,Unknown,HOME,0,0,1,0,0,0,0,0,1,1
29047,61,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,320,1
65723,52,Male,1,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,150,1
57055,20,Female,0,0,0,Unknown,CAMP,1,0,0,0,0,50,0,0,50,1
90265,42,Female,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,600,1
76487,43,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,10,0,0,0,0,10,1
33897,40,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
43903,42,Male,1,0,0,Unknown,BUSN,1,0,0,0,0,0,0,0,120,1
1021,30,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
32443,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
31811,42,Female,1,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,100,1
48234,42,Female,0,0,0,Unknown,HOME,0,1,0,100,150,0,0,0,250,1
84758,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
4227,42,Female,0,0,1,Unknown,HOME,0,11,0,1000,675,1000,25,0,2700,1
93662,42,Female,0,0,0,Unknown,BUSN,0,0,0,0,0,0,0,0,140,1
24457,42,Unknown,0,1,0,Unknown,HOME,1,0,0,1,0,0,0,0,18,1
90265,42,Unknown,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,1320,1
28349,54,Uknown,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,10,1
67464,42,Uknown,0,0,1,Unknown,BUSN,0,0,0,50,0,0,0,0,50,1
43076,42,Unknown,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,75,1
66647,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
27261,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,1,1
18250,42,Male,0,0,0,Unknown,Unknown,0,2,0,0,0,0,0,0,0,0
90265,42,Female,0,0,1,Unknown,Unknown,0,6,0,0,50,0,0,0,50,1
71162,42,Female,0,1,1,Unknown,HOME,0,4,0,0,0,0,0,0,4,1
14605,43,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,1745,1
90265,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
72332,65,Female,1,0,1,Unknown,HOME,0,4,0,18,0,30,1,0,87,1
85001,42,Male,1,0,0,Unknown,Unknown,0,0,0,2020,0,1000,0,0,3020,1
37851,42,Male,0,0,0,Unknown,HOME,1,8,0,0,200,0,200,0,400,1
38379,72,Female,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,552,1
8740,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
31624,42,Male,0,0,1,Unknown,HOME,0,2,0,0,0,0,0,0,100,1
90265,43,Female,1,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
28270,42,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
17569,49,Female,0,0,1,"$25,000-$49,999",HOME,1,0,0,1,0,40,0,0,41,1
90265,23,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,120,1
31543,31,Male,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,0,0
67207,42,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
41127,42,Female,0,0,0,Unknown,Unknown,0,1,0,0,100,0,0,0,100,1
46115,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,50,0,0,50,1
32218,62,Female,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
30673,50,Male,1,0,1,Unknown,HOME,1,7,0,0,0,0,0,200,200,1
15763,42,Male,0,0,0,Unknown,HOME,0,1,0,0,120,0,0,0,120,1
68852,42,Female,0,0,0,"$100,000-$249,999",BUSN,0,1,0,0,0,0,0,0,50,1
25413,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,75,1
90265,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,90,0,2,150,1
34473,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,15,1
10952,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,504,1
13260,42,Male,0,0,1,Unknown,HOME,1,2,0,0,40,50,0,0,100,1
90265,24,Male,0,0,0,Unknown,HOME,1,0,175,0,0,0,0,0,175,1
23032,42,Female,0,1,0,"$100,000-$249,999",HOME,1,0,0,0,0,0,0,0,1000,1
90265,24,Female,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,294,294,1
48412,42,Male,0,0,0,Unknown,HOME,0,3,50,0,0,0,0,0,365,1
90265,42,Female,0,0,1,Unknown,HOME,0,1,0,0,20,0,0,0,20,1
78124,42,Male,0,0,0,Unknown,HOME,1,4,0,0,0,0,0,0,5083,1
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,350,1
19029,42,Unknown,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,0,0
90032,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
30515,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,300,1
90265,34,Female,0,0,0,Unknown,HOME,0,0,0,100,125,0,0,0,225,1
28673,42,Female,0,0,0,Unknown,Unknown,0,0,0,300,550,144,0,0,994,1
90265,42,Female,1,0,1,"$50,000-$99,999",HOME,0,0,120,0,0,0,0,0,120,1
15764,50,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,144,0,144,1
90265,42,Female,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,170,1
54640,42,Male,0,1,0,Unknown,HOME,1,1,0,0,0,0,0,0,150,1
44843,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
90265,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,6360,6360,1
4019,42,Female,0,0,1,"$25,000-$49,999",HOME,0,7,0,0,0,0,0,0,0,0
24260,79,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
89523,40,Female,1,0,1,"$100,000-$249,999",HOME,0,0,0,0,0,0,0,0,0,0
2826,42,Male,0,0,0,Unknown,HOME,0,2,2,100,0,0,0,0,102,1
32610,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
90265,42,Female,0,1,0,Unknown,HOME,0,0,0,0,0,0,0,55,55,1
42058,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
52045,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
56029,42,Female,0,0,0,Unknown,HOME,1,3,100,0,0,0,0,0,440,1
90265,42,Female,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,0,0
645,42,Unknown,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
62081,44,Female,1,0,1,Unknown,HOME,1,1,5,0,0,0,0,0,144,1
23842,42,Female,0,0,0,Unknown,BUSN,0,1,0,0,50,0,0,0,50,1
98229,42,Female,0,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,40,1
90265,51,Male,0,0,0,Unknown,CAMP,1,0,0,51,0,0,0,0,51,1
28442,38,Female,0,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
93626,42,Male,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,15,1
91723,43,Female,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
90265,69,Unknown,1,1,0,Unknown,Unknown,0,0,0,0,0,0,0,0,110,1
3231,42,Female,1,0,0,Unknown,Unknown,0,3,0,0,0,0,50,0,50,1
31726,42,Male,0,0,0,"$100,000-$249,999",HOME,0,1,0,0,0,0,60,0,60,1
62013,63,Female,0,0,0,Unknown,HOME,0,0,0,200,10,0,0,0,210,1
90265,42,Female,0,0,0,Unknown,HOME,0,5,0,0,0,0,0,0,0,0
78471,35,Female,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
29573,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,500,1
24739,42,Male,1,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,75,1
87508,42,Female,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
3269,42,Female,0,0,0,"$1,000,000-$2,499,999",HOME,0,7,0,0,0,0,0,0,0,0
90265,42,Male,0,0,0,Unknown,HOME,0,15,0,0,0,0,0,0,5225,1
76875,48,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,500,1
46012,42,Female,0,0,0,"$1-$24,999",HOME,0,11,0,0,0,0,0,0,1719,1
90265,42,Male,0,0,0,Unknown,Unknown,0,0,1,0,0,0,0,0,20,1
90265,42,Male,0,0,0,Unknown,HOME,0,0,0,250,10330,4500,4000,0,19080,1
71292,42,Female,0,0,0,"$25,000-$49,999",HOME,1,0,0,0,0,0,0,0,25,1
33243,56,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,3750,3750,1
62424,42,Male,0,0,0,Unknown,HOME,0,11,0,0,0,0,100,0,6533,1
48653,37,Male,1,0,1,Unknown,HOME,0,1,120,0,0,0,0,0,120,1
90265,70,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
53925,30,Male,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,315,1
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,310,1
91388,42,Male,0,0,0,Unknown,HOME,0,1,0,50,0,0,0,0,2350,1
76671,42,Male,0,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0
3578,42,Male,0,0,0,Unknown,HOME,0,1,0,0,50,0,0,0,3064,1
62884,42,Female,0,0,1,Unknown,BUSN,0,0,0,0,0,0,0,0,25,1
47396,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
8809,44,Male,1,0,1,Unknown,HOME,1,2,0,0,0,0,0,0,0,0
8008,42,Female,0,0,0,Unknown,HOME,0,3,0,0,0,0,110,0,110,1
59332,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,15,1
90265,23,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
4081,42,Female,1,1,0,Unknown,HOME,1,10,0,0,100,0,0,0,2125,1
30329,42,Male,0,1,0,Unknown,HOME,0,1,0,0,100,0,0,0,100,1
59464,26,Female,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
87564,42,Female,1,0,1,Unknown,HOME,1,4,0,0,0,0,0,0,0,0
31004,32,Female,0,0,0,Unknown,HOME,1,0,1,0,0,0,0,0,5,1
77268,26,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
2824,58,Unknown,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,1,1
90265,39,Male,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
90265,78,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
23397,23,Male,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,0,0
90265,42,Male,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
50068,42,Female,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,50,120,1
12541,42,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
24538,26,Unknown,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,100,1
38565,50,Female,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
50401,42,Female,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,220,250,1
3582,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
45001,42,Male,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
18958,26,Female,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,0,0
23966,40,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
70508,38,Male,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
31816,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,53,1
3240,71,Female,0,0,0,Unknown,HOME,1,0,0,0,0,40,0,0,40,1
90265,52,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,25,1
20539,56,Female,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
15641,42,Unknown,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,0,0
44046,42,Male,1,0,0,Unknown,Unknown,0,0,0,50,0,0,0,0,282,1
74529,42,Male,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,65,1
7605,54,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,50,0,0,50,1
37382,26,Female,1,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,14125,1
49113,42,Male,0,0,1,Unknown,HOME,0,7,0,0,0,0,0,0,0,0
32433,42,Female,0,0,0,Unknown,BUSN,0,1,0,0,0,0,0,1,1,1
9828,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
38683,42,Male,0,0,1,"$25,000-$49,999",HOME,1,5,0,0,0,0,0,0,0,0
27574,42,Female,1,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,220,1
74330,48,Male,1,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,10,1
90265,42,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,1200,1
90265,42,Male,0,1,0,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
33459,36,Female,0,0,0,Unknown,HOME,0,0,0,0,0,50,0,0,100,1
68659,42,Uknown,0,0,0,Unknown,HOME,0,19,0,0,0,0,120,0,530,1
9810,42,Female,0,0,0,Unknown,HOME,1,2,0,0,1,0,0,0,1,1
35281,26,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,175,1
90265,42,Female,0,0,1,Unknown,HOME,0,2,0,0,0,200,0,0,200,1
48843,66,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
83462,42,Male,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,0,0
9396,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,190,1
16732,65,Male,0,0,1,"$50,000-$99,999",HOME,1,1,0,0,21,0,0,0,21,1
28462,53,Male,1,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0
90265,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,25,0,0,25,1
35773,42,Female,0,0,0,Unknown,HOME,0,0,75,0,0,0,0,0,75,1
57481,42,Female,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
90265,42,Female,0,0,1,Unknown,HOME,0,9,0,0,0,0,0,0,2930,1
97291,42,Female,0,0,0,Unknown,HOME,0,1,0,25,0,0,0,0,25,1
74362,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
99791,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,270,1
62975,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
10567,42,Unknown,0,0,0,Unknown,HOME,1,1,0,0,0,0,0,0,510,1
24378,42,Male,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,1,1
20068,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
90265,32,Female,1,0,1,Unknown,HOME,1,1,0,0,1,0,0,0,1,1
90265,42,Female,0,0,0,Unknown,HOME,0,5,0,0,0,0,264,0,264,1
96667,42,Male,0,0,0,"$100,000-$249,999",HOME,0,1,0,0,0,0,0,0,0,0
37642,42,Uknown,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,20,1
21652,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,40,0,0,2500,1
11777,42,Male,0,0,0,Unknown,HOME,0,4,0,0,165,100,0,0,265,1
90265,66,Male,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,5,0,0,5,1
29630,52,Male,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,0,40,1
91611,31,Female,1,0,0,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0
21764,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
79363,42,Male,1,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,20,1
57064,42,Female,0,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,0,0
73747,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
83606,30,Female,1,0,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
90265,42,Female,0,0,0,Unknown,BUSN,1,0,100,0,0,0,0,0,100,1
27960,42,Male,0,0,0,Unknown,HOME,0,12,0,0,0,0,75,0,1119,1
32950,51,Unknown,0,0,0,Unknown,HOME,1,0,0,0,0,0,0,6000,6000,1
90265,46,Male,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,0,0
46787,42,Female,1,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,30,1
89447,42,Male,0,1,0,Unknown,Unknown,1,0,1,0,0,0,0,0,300,1
57750,42,Male,0,0,1,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
38193,90,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
80046,42,Female,0,0,1,"$25,000-$49,999",HOME,0,0,0,0,0,0,0,0,120,1
49266,42,Female,1,0,0,Unknown,HOME,0,1,120,0,0,0,0,0,120,1
90265,42,Female,1,0,0,Unknown,HOME,0,2,0,0,0,0,0,0,0,0
90265,39,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,205,1
79035,42,Unknown,0,1,0,Unknown,HOME,1,1,0,0,0,0,0,0,0,0
90265,34,Female,1,0,1,Unknown,Unknown,1,2,0,0,0,0,0,0,0,0
90265,22,Female,1,0,1,Unknown,HOME,1,1,0,0,0,0,0,0,0,0
87107,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,5,1
12603,42,Female,1,0,1,Unknown,Unknown,0,1,0,0,1,144,0,0,375,1
910,37,Female,1,0,1,Unknown,HOME,1,1,60,0,1,0,0,0,61,1
41419,42,Male,0,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0
95831,42,Uknown,0,1,1,Unknown,HOME,1,0,0,0,0,0,0,0,0,0
1752,42,Female,0,0,0,Unknown,HOME,1,10,100,0,0,0,0,0,1687,1
98139,42,Male,1,0,1,Unknown,HOME,1,1,0,0,10,0,0,0,10,1
48083,46,Unknown,0,0,0,Unknown,HOME,0,0,0,0,0,100,0,0,100,1
26767,35,Male,1,0,1,Unknown,HOME,1,1,1,0,0,0,0,0,8190,1
50585,42,Female,1,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,185,1
61488,42,Female,1,0,1,Unknown,HOME,0,2,0,0,0,0,0,0,0,0
75070,42,Male,0,0,0,"$50,000-$99,999",HOME,0,1,0,50,75,0,0,0,125,1
35555,42,Female,1,0,1,Unknown,HOME,0,1,0,0,0,0,0,20,20,1
41425,42,Female,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
87023,38,Male,1,0,1,Unknown,HOME,0,0,300,0,0,0,0,300,600,1
68834,45,Female,1,0,0,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0
11025,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
9454,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,600,1
49821,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
14605,33,Male,1,0,1,Unknown,HOME,1,5,0,0,0,0,0,500,500,1
90265,42,Male,0,0,0,Unknown,HOME,0,3,0,0,1,0,0,0,1,1
96792,42,Male,0,0,0,Unknown,HOME,0,10,0,0,0,0,60,0,1339,1
90265,32,Male,1,0,1,Unknown,Unknown,1,1,0,0,0,0,0,0,607,1
16159,42,Male,0,0,0,Unknown,CAMP,1,0,0,0,0,0,0,0,124,1
38472,29,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
90265,42,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
44648,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,25,1
90265,42,Female,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,0,0,0
90265,42,Male,0,0,0,Unknown,HOME,0,1,0,0,0,0,0,110,445,1
64649,45,Female,0,0,0,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
22643,42,Male,0,0,1,Unknown,HOME,0,0,0,0,0,0,0,0,0,0
90265,54,Male,1,0,1,Unknown,HOME,1,4,0,0,0,0,200,0,200,1
